Exact_X,Exact_Y,Ehrenfest_X,Ehrenfest_Y,CTMQC_X,CTMQC_Y
-0.4366250823089217,0.00031795559963909703,788.7157729885562,0.24803206627964736,297.4669395454785,0.0010422241022205458
78.70769340285796,0.00031795559963909703,830.9324696125707,0.24803206627964736,322.41316936875984,0.0026771376061154317
120.92439002687246,0.00031795559963909703,873.1491662365852,0.24803206627964758,341.60257692513,0.006609107616909249
163.14108665088696,0.00031795559963909703,915.3658628605997,0.24803206627964758,358.8730437258633,0.012113865632020548
205.35778327490146,0.00031795559963909703,957.5825594846142,0.24803206627964758,385.7382143047816,0.026858753172497085
247.57447989891597,0.00031795559963909703,999.7992561086287,0.24803206627964758,404.92762186115175,0.04121044371189453
289.79117652293047,0.001318820693295919,1042.0159527326432,0.24803206627964758,422.1980886618849,0.05851111175938706
332.00787314694486,0.004678867793428632,1084.2326493566577,0.24803206627964758,436.9099677884355,0.07607391114093254
368.4677475040483,0.021255695907115957,1126.4493459806722,0.24803206627964758,452.9011407520773,0.09665122086408684
393.41397732732963,0.03790758890282775,1168.6660426046867,0.24803206627964758,466.3337260415365,0.1158304968056254
412.6033848836999,0.055837372152047315,1210.8827392287012,0.24803206627964758,481.6852520866327,0.13697575775256055
429.8738516844331,0.07522198430526061,1253.0994358527155,0.24774610482431725,495.75748429463744,0.15717734589690546
445.22537772952927,0.09566822836138833,1294.1647680233477,0.24520104787187602,506.63148190991393,0.17175184807024801
460.57690377462546,0.11768726042183353,1337.5328291007445,0.23738000206858811,527.7398302219212,0.19518638933457888
474.00948906408456,0.13793690597742136,1375.911644213485,0.22278008109921643,550.7671192895655,0.21610446979200182
485.5231335979067,0.15244150646168286,1408.5336370593145,0.2049769946614557,577.6322898684837,0.23151779223431346
498.9557188873659,0.1707688555675495,1437.3177483938698,0.18703036011218965,619.2555533804341,0.23962492488112352
516.2261856880991,0.19133305872400097,1464.182918972788,0.1695050080640803,642.8762755601424,0.23551188774468446
537.3345340001063,0.2116394994019668,1493.4467654962527,0.1531732897692475,673.1374917691439,0.22171892995711762
569.9565268459357,0.23123183077898313,1552.0704055809636,0.13188167216079916,736.9043725863567,0.1597593395373269
612.1732234699502,0.2432422119028621,1594.6708903561055,0.12621248630887294,754.1748393870898,0.13715051197526273
654.3899200939645,0.24617331681999932,1636.88758698012,0.12492565975988601,767.607424676549,0.11867025292453204
699.8962294419282,0.24398775426854513,1679.1042836041347,0.1238533043023966,783.598597640191,0.09652015519706025
746.4990763645417,0.23552125260893986,1721.320980228149,0.12378181393856402,798.3104767667412,0.07640157530849878
786.7968322329191,0.22271017941013538,1763.5376768521637,0.12313840066407056,813.6620028118375,0.058904308760466595
821.3377658343857,0.20517359316199513,1805.754373476178,0.12313840066407056,830.9324696125707,0.043255068117507234
847.0515719599216,0.18936707371860417,1846.0521293445554,0.12323133813705289,850.121877168941,0.03240283088771645
870.8464373298207,0.17190912687068005,1890.187766724207,0.12378181393856402,868.3518143474926,0.025482563668719482
894.2575145485923,0.15379585168762322,1932.4044633482217,0.12320989102790314,888.5006922816813,0.020292363254471812
917.2848036162368,0.1349223956358132,1997.8130020821854,0.12307405933662108,911.5279813493257,0.015573999241519365
939.1607282304988,0.11796249832258932,663.2200886262922,0.24818401937046053,930.7173889056958,0.012742980833747808
963.3393817515253,0.09953466553866908,614.4756277695715,0.24515738498789408,948.6275026249748,0.010278946293650115
988.2856115748066,0.08243995782507518,579.0251107828651,0.23668280871670766,969.0962040184363,0.00802461682079536
1017.0697229093619,0.06568695702908589,559.8227474150658,0.22820823244552102,988.2856115748066,0.007238222818636508
1051.6106565108282,0.04868118673240285,530.2806499261446,0.20702179176755497,1007.4750191311766,0.007395501619068101
1091.9084123792056,0.03413289769246597,545.0516986706054,0.21852300242130784,1026.664426687547,0.007395501619068101
1129.3277571141277,0.024696169666560852,518.4638109305758,0.19612590799031526,1045.8538342439172,0.007238222818636508
1177.1093819294895,0.018090460048427293,505.169867060561,0.18038740920096918,1065.0432418002874,0.006609107616909471
1218.5585022512491,0.017904585102462622,462.33382570162445,0.12106537530266381,1084.2326493566577,0.006609107616909471
1262.3103514797733,0.024774809066776537,435.7459379615951,0.08232445520581178,1103.4220569130277,0.007238222818636508
1299.1540139880042,0.037627982146504646,418.020679468242,0.06416464891041218,1122.611464469398,0.007395501619068101
1329.8570660781966,0.054916167749518685,406.20384047267345,0.050847457627119175,1141.8008720257683,0.007395501619068101
1356.7222366571148,0.07266620379824484,391.4327917282125,0.03631961259079941,1160.9902795821386,0.006137271215614248
1387.4252887473071,0.09311244785437256,373.70753323485957,0.024213075060533162,1180.1796871385088,0.005822713614750619
1420.0472815931366,0.11064903410251281,355.9822747415065,0.015738498789346744,1199.3690946948789,0.007395501619068101
1460.345037461514,0.1263554670365381,326.44017725258476,0.006658595641646947,1218.5585022512491,0.00802461682079536
1502.5617340855285,0.1404390687115633,293.9438700147709,0.001815980629540137,1238.7073801854378,0.013686653636338253
1542.859489953906,0.15563077102599365,258.49335302806486,4.440892098500626e-16,1256.9373173639897,0.01211386563202077
1577.4004235553723,0.17342293532483555,211.22599704579017,6.661338147750939e-16,1279.964606431634,0.020449642054903405
1608.1034756455647,0.19072360337232808,1.4771048744461268,-0.0006053268765129349,1299.1540139880042,0.025482563668719482
1642.644409247031,0.20831916917063031,,,1318.3434215443745,0.034290176492897784
1678.1448132263163,0.2214912687067896,,,1337.5328291007445,0.048550121065376484
1723.7196561726955,0.23014160273053585,,,1352.8843551458408,0.06375373844044585
1771.2134398747116,0.23466336824294864,,,1364.397999679663,0.08367571982846744
1847.9710701001927,0.23623615624726613,,,1375.911644213485,0.10032979725196278
1890.187766724207,0.23623615624726613,,,1387.4252887473071,0.1195352863269068
1932.4044633482217,0.23623615624726613,,,1400.8578740367664,0.13754370897634227
1974.621159972236,0.2358429592461868,,,1418.1283408374995,0.15366478602059686
1997.6484490398802,0.2354497622451075,,,1438.2772187716882,0.1609389305405653
,,,,1460.345037461514,0.15806859243268567
,,,,1479.5344450178843,0.15303567081886982
,,,,1497.764382196436,0.1469804370022474
,,,,1521.7511416418988,0.1379369059774216
,,,,1540.9405491982689,0.130230244756266
,,,,1560.1299567546391,0.12299541993640539
,,,,1579.3193643110094,0.11465964351352254
,,,,1598.5087718673797,0.10632386709063968
,,,,1617.69817942375,0.09861720586948386
,,,,1636.88758698012,0.09122510224919145
,,,,1656.0769945364902,0.08603490183494378
,,,,1675.2664020928605,0.08194565302371815
,,,,1694.4558096492306,0.07927191341637863
,,,,1713.645217205601,0.07533994340558481
,,,,1732.834624761971,0.07235164619738144
,,,,1752.0240323183416,0.06826239738615603
,,,,1771.2134398747116,0.0644877061757938
,,,,1790.4028474310817,0.05992662096327295
,,,,1807.6733142318149,0.0569383237550698
,,,,1828.7816625438222,0.052849074943844165
,,,,1847.9710701001927,0.050175335336504645
,,,,1868.1199480343812,0.04671520172700605
,,,,1886.3498852129328,0.0441987409200979
,,,,1905.5392927693033,0.042154116514485196
,,,,1924.7287003256733,0.03944105720703739
,,,,1943.9181078820438,0.037278473701100934
,,,,1963.1075154384139,0.03570568569678345
,,,,1981.3374526169655,0.03413289769246597
,,,,1993.810567528606,0.03334650369030712
,,,,270.31019202363353,0
,,,,0,-0.0006053268765122688
,,,,686.8537666174293,0.21246973365617472
,,,,706.0561299852286,0.19612590799031526